start_datetime,corridor,zone,latitude,longitude,reclassified_cause,resolution_min,has_valid_resolution,event_type,status,hour,dayofweek,month,is_peak_hour,hotspot_id,congestion_index,cause_severity,road_closure,is_planned,incident_density_24h,nlp_severity_score,description_length,has_kannada,veh_type,reason_breakdown_clean
2023-11-29 05:06:58.281000,ORR West 1,West Zone 2,12.92517281,77.55040954,vehicle_breakdown,57.282264366666666,True,unplanned,closed,5.0,2.0,11.0,1,4,0.05604719764011799,2,0,0,0,0,21,0,private_car,none
2023-11-29 05:44:53.601000,ORR West 1,West Zone 2,12.9318961,77.5445289,vehicle_breakdown,146.17011165,True,unplanned,closed,5.0,2.0,11.0,1,4,0.05604719764011799,2,0,0,1,0,0,0,private_bus,none
2023-11-29 06:23:36.460000,ORR West 1,West Zone 2,12.9267553,77.5480187,vehicle_breakdown,56.04167118333333,True,unplanned,closed,6.0,2.0,11.0,1,4,0.032448377581120944,2,0,0,2,0,57,0,lcv,none
2023-11-29 06:36:11.844000,Hosur Road,South Zone 2,12.8728187,77.651366,vehicle_breakdown,36.529660166666666,True,unplanned,closed,6.0,2.0,11.0,1,17,0.0663716814159292,2,0,0,0,0,72,0,bmtc_bus,none
2023-11-29 06:53:23.633000,Magadi Road,Central Zone 2,12.9773929,77.5641878,others,72362.47108899034,False,unplanned,closed,6.0,2.0,11.0,1,-1,0.09144542772861357,2,0,0,0,0,12,0,unknown,none
2023-11-29 06:55:28.686000,Non-corridor,West Zone 2,12.916606,77.5727067,vehicle_breakdown,160.31680730000002,True,unplanned,closed,6.0,2.0,11.0,1,19,0.9424778761061946,2,0,0,18,1,61,0,others,none
2023-11-29 07:19:36.539000,ORR North 2,South Zone 1,12.8713593,77.530622,vehicle_breakdown,91.40762088333332,True,unplanned,resolved,7.0,2.0,11.0,1,-1,0.02654867256637168,2,0,0,0,0,23,0,bmtc_bus,none
2023-11-29 07:36:16.196000,Non-corridor,North Zone 2,13.0486313,77.4980683,vehicle_breakdown,179.52956946666666,True,unplanned,closed,7.0,2.0,11.0,1,30,0.6563421828908553,2,0,0,17,0,100,0,ksrtc_bus,none
2023-11-29 07:42:33.970000,Non-corridor,North Zone 2,13.0485262,77.4979792,vehicle_breakdown,173.23361146666667,True,unplanned,closed,7.0,2.0,11.0,1,30,0.6563421828908553,2,0,0,18,0,83,0,ksrtc_bus,none
2023-11-29 08:34:42.734000,Non-corridor,West Zone 1,12.9666372,77.5048395,vehicle_breakdown,75.99562091666667,True,unplanned,closed,8.0,2.0,11.0,0,6,0.3982300884955752,2,0,0,19,0,24,0,bmtc_bus,none
2023-11-29 11:57:31.314000,Non-corridor,Central Zone 2,13.0652704,77.454816,accident,98.26940953333333,True,unplanned,closed,11.0,2.0,11.0,0,22,0.08554572271386432,5,0,0,20,0,16,0,unknown,none
2023-11-29 17:19:58.201000,Non-corridor,East Zone 2,13.0100068,77.697073,vehicle_breakdown,135.83035236666666,True,unplanned,closed,17.0,2.0,11.0,0,31,0.04424778761061946,2,0,0,20,0,22,0,heavy_vehicle,none
2023-11-29 18:06:29.039000,Non-corridor,East Zone 1,12.98424,77.7525821,vehicle_breakdown,149.31440495,True,unplanned,closed,18.0,2.0,11.0,0,1,0.20648967551622419,2,0,0,20,0,2,0,heavy_vehicle,none
2023-11-29 18:49:31.587000,ORR East 1,South Zone 2,12.9156294,77.6232459,vehicle_breakdown,166.27164915,True,unplanned,closed,18.0,2.0,11.0,0,38,0.04277286135693216,2,0,0,2,0,18,0,others,none
2023-11-29 19:07:39.288000,Bellary Road 1,West Zone 2,13.0105137,77.5836903,vehicle_breakdown,148.14372121666665,True,unplanned,closed,19.0,2.0,11.0,1,-1,0.14896755162241887,2,0,0,3,0,133,0,heavy_vehicle,none
2023-11-29 19:22:58.491000,Non-corridor,East Zone 1,12.9466472,77.7470978,vehicle_breakdown,132.82347693333332,True,unplanned,closed,19.0,2.0,11.0,1,0,0.5737463126843658,2,0,0,20,0,83,0,heavy_vehicle,none
2023-11-29 19:35:36.891000,ORR East 1,South Zone 2,12.9153864,77.6238372,vehicle_breakdown,120.1838377,True,unplanned,closed,19.0,2.0,11.0,1,38,0.07079646017699115,2,0,0,3,0,105,0,truck,gear_problem
2023-11-29 19:38:49.753000,Bellary Road 1,North Zone 1,13.0514702,77.5942456,vehicle_breakdown,119.66875773333332,True,unplanned,closed,19.0,2.0,11.0,1,62,0.14896755162241887,2,0,0,3,0,71,0,heavy_vehicle,none
2023-11-29 19:39:38.889000,ORR West 1,West Zone 2,12.9185257,77.5640918,vehicle_breakdown,176.14893361666665,True,unplanned,closed,19.0,2.0,11.0,1,-1,0.02654867256637168,2,0,0,3,0,0,0,truck,other
2023-11-29 19:57:23.621000,Non-corridor,East Zone 2,13.0531351,77.6460729,construction,38.40504161666667,True,planned,closed,19.0,2.0,11.0,1,2,0.5737463126843658,2,1,1,21,0,52,0,unknown,none
2023-11-29 20:08:01.121000,Non-corridor,Central Zone 2,12.9800837,77.5708938,vehicle_breakdown,88.99168374999999,True,unplanned,closed,20.0,2.0,11.0,1,61,0.668141592920354,2,0,0,22,0,107,0,auto,none
2023-11-29 20:08:08.352000,Tumkur Road,West Zone 1,13.0347871,77.5299203,others,,False,unplanned,active,20.0,2.0,11.0,1,36,0.11209439528023599,2,0,0,2,0,23,0,unknown,none
2023-11-29 20:09:52.244000,Non-corridor,Central Zone 2,13.0517442,77.4888513,vehicle_breakdown,145.92658141666666,True,unplanned,closed,20.0,2.0,11.0,1,30,0.668141592920354,2,0,0,23,0,104,0,heavy_vehicle,none
2023-11-29 20:33:24.731000,Non-corridor,West Zone 2,13.0124854,77.5690706,vehicle_breakdown,32.26246835,True,unplanned,closed,20.0,2.0,11.0,1,40,0.668141592920354,2,0,0,24,0,98,0,others,none
2023-11-29 20:33:58.294000,Non-corridor,East Zone 1,12.9841251,77.7523025,road_conditions,1346.5596524833334,True,unplanned,closed,20.0,2.0,11.0,1,1,0.668141592920354,3,0,0,25,0,27,0,unknown,none
2023-11-29 20:37:30.607000,Non-corridor,East Zone 1,12.9835042,77.7542333,water_logging,1343.1174781,True,unplanned,closed,20.0,2.0,11.0,1,1,0.668141592920354,4,0,0,25,0,13,0,unknown,none
2023-11-29 20:52:37.662000,Non-corridor,Central Zone 2,12.8194593,77.6880415,vehicle_breakdown,163.16952646666667,True,unplanned,closed,20.0,2.0,11.0,1,-1,0.668141592920354,2,0,0,24,0,9,0,heavy_vehicle,none
2023-11-29 20:52:42.996000,ORR East 2,East Zone 1,12.9695695,77.7006851,construction,763.0810200833333,True,planned,closed,20.0,2.0,11.0,1,11,0.13274336283185842,2,0,1,3,0,123,0,unknown,none
2023-11-29 20:54:03.746000,Bellary Road 1,West Zone 2,13.014242,77.5837912,road_conditions,31.613101583333332,True,unplanned,closed,20.0,2.0,11.0,1,71,0.15634218289085547,3,0,0,3,0,114,0,unknown,none
2023-11-29 21:11:34.473000,Mysore Road,Central Zone 2,12.9604518,77.5568989,vehicle_breakdown,20.894928466666666,True,unplanned,closed,21.0,2.0,11.0,1,-1,0.22123893805309733,2,0,0,2,0,21,1,bmtc_bus,none
2023-11-29 21:31:35.791000,Non-corridor,Central Zone 2,13.0730618,77.4399601,vehicle_breakdown,124.20093905,True,unplanned,closed,21.0,2.0,11.0,1,22,1.051622418879056,2,0,0,21,0,76,0,heavy_vehicle,none
2023-11-29 21:50:02.737000,Non-corridor,Central Zone 2,12.8150855,77.6914602,vehicle_breakdown,165.74830763333333,True,unplanned,closed,21.0,2.0,11.0,1,-1,1.051622418879056,2,0,0,22,0,83,0,heavy_vehicle,none
2023-11-29 21:52:18.292000,Non-corridor,West Zone 1,12.9588379,77.5167415,vehicle_breakdown,75.49992103333334,True,unplanned,closed,21.0,2.0,11.0,1,7,1.051622418879056,2,0,0,23,0,29,0,bmtc_bus,none
2023-11-29 22:11:35.338000,CBD 2,Central Zone 2,12.9820162,77.5946442,vehicle_breakdown,144.20537336666666,True,unplanned,closed,22.0,2.0,11.0,1,58,0.03392330383480826,2,0,0,0,0,10,0,private_car,none
2023-11-29 22:27:55.735000,ORR North 1,Central Zone 1,12.9979702,77.6627056,vehicle_breakdown,52.80341505,True,unplanned,closed,22.0,2.0,11.0,1,33,0.057522123893805316,2,0,0,1,0,24,0,lcv,none
2023-11-29 23:22:55.321000,Mysore Road,Central Zone 2,12.9567627,77.5487381,vehicle_breakdown,132.8740078,True,unplanned,closed,23.0,2.0,11.0,1,68,0.1430678466076696,2,0,0,3,0,10,0,bmtc_bus,none
2023-11-29 23:25:41.227000,ORR West 1,South Zone 1,12.9098679,77.5728551,vehicle_breakdown,130.10997948333335,True,unplanned,closed,23.0,2.0,11.0,1,-1,0.0058997050147492625,2,0,0,4,0,40,0,ksrtc_bus,none
2023-11-29 23:25:53.614000,Non-corridor,West Zone 1,12.9600442,77.5152153,vehicle_breakdown,129.90301501666667,True,unplanned,closed,23.0,2.0,11.0,1,7,0.7433628318584071,2,0,0,23,0,17,0,bmtc_bus,none
2023-11-29 23:26:22.608000,Non-corridor,South Zone 2,12.9241444,77.6284508,vehicle_breakdown,129.42049681666668,True,unplanned,closed,23.0,2.0,11.0,1,-1,0.7433628318584071,2,1,0,24,0,18,0,others,none
2023-11-29 23:45:50.690000,ORR North 1,East Zone 2,13.0170526,77.6610443,vehicle_breakdown,9.365974849999999,True,unplanned,closed,23.0,2.0,11.0,1,28,0.06047197640117994,2,0,0,2,0,16,0,bmtc_bus,none
2023-11-29 23:48:40.754000,Non-corridor,West Zone 1,12.9601274,77.5151466,others,38696.25794256666,True,unplanned,closed,23.0,2.0,11.0,1,7,0.7433628318584071,2,0,0,25,0,15,0,unknown,none
2023-11-29 23:49:03.858000,Hosur Road,South Zone 2,12.9124189,77.6256602,vehicle_breakdown,166.72980095,True,unplanned,closed,23.0,2.0,11.0,1,38,0.04424778761061947,2,0,0,1,0,75,1,bmtc_bus,none
2023-11-29 23:57:38.682000,Tumkur Road,West Zone 1,13.0379791,77.5213339,vehicle_breakdown,158.14963961666666,True,unplanned,closed,23.0,2.0,11.0,1,35,0.08112094395280237,2,0,0,1,0,48,0,heavy_vehicle,none
2023-11-30 00:33:36.699000,Old Madras Road,Central Zone 1,12.985467,77.6440847,vehicle_breakdown,122.18287021666667,True,unplanned,closed,0.0,3.0,11.0,0,26,0.048672566371681415,2,1,0,0,0,9,0,lcv,none
2023-11-30 00:39:03.874000,ORR North 1,North Zone 1,13.0419433,77.5969833,vehicle_breakdown,19.141461233333334,True,unplanned,closed,0.0,3.0,11.0,0,-1,0.05604719764011799,2,0,0,3,0,17,0,heavy_vehicle,none
2023-11-30 00:46:09.615000,Magadi Road,West Zone 1,12.989977,77.5027374,pot_holes,77.66299434999999,True,unplanned,closed,0.0,3.0,11.0,0,9,0.04424778761061947,3,0,0,1,0,30,0,unknown,none
2023-11-30 01:32:00.300000,ORR North 1,North Zone 1,13.0357367,77.62852,vehicle_breakdown,123.78892301666666,True,unplanned,closed,1.0,3.0,11.0,0,-1,0.038348082595870206,2,0,0,4,0,14,0,lcv,none
2023-11-30 01:52:49.288000,Mysore Road,Central Zone 2,12.9650521,77.5841699,vehicle_breakdown,162.97072823333335,True,unplanned,closed,1.0,3.0,11.0,0,57,0.12094395280235988,2,0,0,2,0,20,0,bmtc_bus,none
2023-11-30 01:54:31.241000,Non-corridor,East Zone 2,13.010126,77.697428,water_logging,8320.420942866667,True,unplanned,closed,1.0,3.0,11.0,0,31,0.4321533923303834,4,0,0,24,0,32,0,unknown,none
2023-11-30 01:54:32.178000,Non-corridor,Central Zone 2,12.9596289,77.5935194,vehicle_breakdown,161.25635055,True,unplanned,closed,1.0,3.0,11.0,0,-1,0.4321533923303834,2,0,0,25,0,19,1,bmtc_bus,none
2023-11-30 02:27:32.889000,Old Madras Road,Central Zone 1,12.9715567,77.61055,others,49.59777256666666,True,unplanned,closed,2.0,3.0,11.0,0,-1,0.0471976401179941,2,0,0,1,0,27,0,unknown,none
2023-11-30 03:17:48.224000,Mysore Road,Central Zone 2,12.9678645,77.58707,vehicle_breakdown,165.26469141666666,True,unplanned,closed,3.0,3.0,11.0,0,57,0.11946902654867256,2,0,0,3,0,40,0,bmtc_bus,none
2023-11-30 03:47:12.367000,Mysore Road,West Zone 1,12.9068891,77.4736058,vehicle_breakdown,7.899234916666667,True,unplanned,closed,3.0,3.0,11.0,0,-1,0.11946902654867256,2,0,0,4,1,40,0,bmtc_bus,none
2023-11-30 04:23:01.188000,Magadi Road,West Zone 2,12.975301,77.5528909,vehicle_breakdown,72.36508631666668,True,unplanned,closed,4.0,3.0,11.0,1,42,0.03982300884955752,2,0,0,2,0,28,0,bmtc_bus,none
2023-11-30 04:38:28.031000,Old Airport Road,Central Zone 1,12.9591628,77.6564583,vehicle_breakdown,177.33337723333335,True,unplanned,closed,4.0,3.0,11.0,1,-1,0.011799410029498525,2,0,0,0,0,15,0,lcv,none
2023-11-30 04:51:58.678000,Bellary Road 2,North Zone 2,13.1903941,77.645517,vehicle_breakdown,163.82280086666665,True,unplanned,closed,4.0,3.0,11.0,1,-1,0.10471976401179942,2,0,0,0,0,21,0,private_car,none
2023-11-30 05:08:18.715000,ORR North 2,North Zone 2,13.0431399,77.5569094,vehicle_breakdown,147.48904273333335,True,unplanned,closed,5.0,3.0,11.0,1,21,0.10176991150442477,2,1,0,1,0,75,0,bmtc_bus,none
2023-11-30 05:13:35.700000,Non-corridor,Central Zone 2,12.9846285,77.5721881,vehicle_breakdown,142.20614181666667,True,unplanned,closed,5.0,3.0,11.0,1,60,0.6843657817109144,2,0,0,23,0,17,0,lcv,none
2023-11-30 05:24:17.892000,Non-corridor,East Zone 2,13.0664309,77.6407721,road_conditions,2592.6318681333337,True,unplanned,closed,5.0,3.0,11.0,1,2,0.6843657817109144,3,0,0,24,0,18,0,unknown,none
2023-11-30 05:25:24.987000,Tumkur Road,North Zone 2,13.0428559,77.5141114,vehicle_breakdown,130.38508016666665,True,unplanned,closed,5.0,3.0,11.0,1,35,0.09882005899705014,2,0,0,2,0,117,0,lcv,none
2023-11-30 05:25:54.191000,ORR North 1,North Zone 1,13.032776,77.6300494,vehicle_breakdown,129.89816383333334,True,unplanned,closed,5.0,3.0,11.0,1,48,0.057522123893805316,2,0,0,4,0,12,0,heavy_vehicle,none
2023-11-30 05:57:19.682000,Non-corridor,East Zone 1,12.9711432,77.7501075,vehicle_breakdown,158.47744938333332,True,unplanned,closed,5.0,3.0,11.0,1,1,0.6843657817109144,2,0,0,25,0,47,0,bmtc_bus,none
2023-11-30 05:59:25.142000,IRR(Thanisandra road),South Zone 2,12.9280618,77.619855,vehicle_breakdown,156.38609073333333,True,unplanned,closed,5.0,3.0,11.0,1,34,0.029498525073746312,2,0,0,0,0,8,0,private_bus,none
2023-11-30 07:09:33.354000,Bellary Road 2,North Zone 2,13.0994681,77.5996034,vehicle_breakdown,146.24199405,True,unplanned,closed,7.0,3.0,11.0,1,45,0.07227138643067846,2,0,0,1,0,109,0,lcv,none
2023-11-30 07:16:08.688000,Non-corridor,Central Zone 2,12.9542104,77.5853556,vehicle_breakdown,139.6534639333333,True,unplanned,closed,7.0,3.0,11.0,1,-1,0.6563421828908553,2,0,0,25,0,41,0,others,none
2023-11-30 07:18:09.033000,Non-corridor,Central Zone 2,12.9541751,77.5854747,vehicle_breakdown,137.64752556666664,True,unplanned,closed,7.0,3.0,11.0,1,-1,0.6563421828908553,2,0,0,26,0,13,0,private_bus,none
2023-11-30 08:09:08.139000,IRR(Thanisandra road),South Zone 2,12.9279733,77.6200661,vehicle_breakdown,146.66055148333334,True,unplanned,closed,8.0,3.0,11.0,0,34,0.0058997050147492625,2,0,0,1,0,8,0,heavy_vehicle,none
2023-11-30 09:29:02.061000,Magadi Road,West Zone 2,12.9837004,77.5293976,vehicle_breakdown,126.76187888333334,True,unplanned,closed,9.0,3.0,11.0,0,8,0.0029498525073746312,2,0,0,2,0,21,0,bmtc_bus,none
2023-11-30 10:08:46.441000,Mysore Road,West Zone 2,12.9527203,77.5416774,vehicle_breakdown,147.0236228166667,True,unplanned,closed,10.0,3.0,11.0,0,68,0.01327433628318584,2,0,0,5,0,20,0,ksrtc_bus,none
2023-11-30 10:52:26.703000,Non-corridor,East Zone 2,13.0156313,77.704657,accident,52957.602482949995,True,unplanned,closed,10.0,3.0,11.0,0,-1,0.10176991150442477,5,0,0,24,0,119,1,unknown,none
2023-11-30 18:27:07.521000,Non-corridor,East Zone 2,13.0115219,77.6982565,vehicle_breakdown,2.1333690666666665,True,unplanned,closed,18.0,3.0,11.0,0,31,0.20648967551622419,2,0,0,22,0,72,1,heavy_vehicle,none
2023-11-30 18:29:24.814000,Non-corridor,East Zone 2,13.0116632,77.6983952,vehicle_breakdown,126.38312078333334,True,unplanned,closed,18.0,3.0,11.0,0,31,0.20648967551622419,2,0,0,23,0,110,1,heavy_vehicle,none
2023-11-30 19:16:08.193000,Non-corridor,South Zone 2,12.9169381,77.6730534,vehicle_breakdown,139.66311141666665,True,unplanned,closed,19.0,3.0,11.0,1,-1,0.5737463126843658,2,0,0,24,0,10,0,heavy_vehicle,none
2023-11-30 19:18:29.530000,ORR North 2,North Zone 2,13.0439017,77.553985,vehicle_breakdown,137.30773033333335,True,unplanned,closed,19.0,3.0,11.0,1,21,0.038348082595870206,2,0,0,1,0,119,0,heavy_vehicle,none
2023-11-30 19:20:47.629000,Bellary Road 2,North Zone 1,13.0676698,77.5933693,accident,61.2137216,True,unplanned,closed,19.0,3.0,11.0,1,46,0.09734513274336283,5,0,0,2,0,14,0,unknown,none
2023-11-30 19:27:57.584000,Bellary Road 1,West Zone 2,13.0106783,77.5837517,vehicle_breakdown,127.84036465000001,True,unplanned,closed,19.0,3.0,11.0,1,-1,0.14896755162241887,2,0,0,2,0,83,0,heavy_vehicle,none
2023-11-30 19:32:07.305000,Mysore Road,Central Zone 2,12.9579569,77.5525429,vehicle_breakdown,123.6785783,True,unplanned,closed,19.0,3.0,11.0,1,67,0.18584070796460178,2,0,0,6,0,0,0,truck,starting_problem
2023-11-30 19:54:49.767000,ORR North 2,North Zone 2,13.0462883,77.5559138,vehicle_breakdown,33.22631478333333,True,unplanned,closed,19.0,3.0,11.0,1,21,0.038348082595870206,2,0,0,2,0,8,0,others,none
2023-11-30 20:16:44.281000,Bellary Road 2,North Zone 2,13.097869,77.5991048,vehicle_breakdown,139.06113456666665,True,unplanned,closed,20.0,3.0,11.0,1,45,0.12389380530973451,2,0,0,3,0,12,0,heavy_vehicle,none
2023-11-30 20:25:07.204000,Bellary Road 2,North Zone 2,13.1104433,77.6044517,vehicle_breakdown,130.67949221666666,True,unplanned,closed,20.0,3.0,11.0,1,45,0.12389380530973451,2,0,0,4,0,82,0,private_car,none
2023-11-30 20:30:26.329000,Bellary Road 1,North Zone 2,13.036081,77.5892814,vehicle_breakdown,12.252091916666666,True,unplanned,closed,20.0,3.0,11.0,1,66,0.15634218289085547,2,0,0,2,0,43,0,ksrtc_bus,none
2023-11-30 20:31:47.278000,Bellary Road 1,North Zone 2,13.0358764,77.5895083,vehicle_breakdown,10.033517933333334,True,unplanned,closed,20.0,3.0,11.0,1,66,0.15634218289085547,2,0,0,3,0,19,0,ksrtc_bus,none
2023-11-30 20:32:27.358000,Bellary Road 1,North Zone 2,13.0359526,77.5892901,vehicle_breakdown,123.343408,True,unplanned,closed,20.0,3.0,11.0,1,66,0.15634218289085547,2,0,0,4,0,14,0,ksrtc_bus,none
2023-11-30 20:33:56.415000,Bellary Road 1,North Zone 2,13.036005,77.5892867,vehicle_breakdown,8.2488125,True,unplanned,closed,20.0,3.0,11.0,1,66,0.15634218289085547,2,0,0,5,0,14,0,ksrtc_bus,none
2023-11-30 20:35:43.393000,Bellary Road 1,North Zone 2,13.036005,77.5892867,vehicle_breakdown,6.643134900000001,True,unplanned,closed,20.0,3.0,11.0,1,66,0.15634218289085547,2,0,0,6,0,14,0,ksrtc_bus,none
2023-11-30 20:51:01.097000,Non-corridor,Central Zone 2,12.9596295,77.5870868,vehicle_breakdown,164.77681658333333,True,unplanned,closed,20.0,3.0,11.0,1,-1,0.668141592920354,2,0,0,18,0,29,0,private_bus,none
2023-11-30 20:57:11.118000,CBD 2,Central Zone 2,12.9819749,77.5946058,others,135.58937761666667,True,unplanned,closed,20.0,3.0,11.0,1,58,0.014749262536873156,2,0,0,1,0,19,1,unknown,none
2023-11-30 20:59:39.933000,ORR East 2,East Zone 1,12.9695456,77.7005376,construction,756.1286544166667,True,planned,closed,20.0,3.0,11.0,1,11,0.13274336283185842,2,0,1,0,0,122,0,unknown,none
2023-11-30 21:04:01.351000,Non-corridor,West Zone 1,13.0283245,77.5191569,vehicle_breakdown,74.80607221666668,True,unplanned,closed,21.0,3.0,11.0,1,-1,1.051622418879056,2,0,0,18,0,101,0,bmtc_bus,none
2023-11-30 21:05:35.432000,Non-corridor,East Zone 1,12.91371,77.6783083,vehicle_breakdown,147.50678613333332,True,unplanned,closed,21.0,3.0,11.0,1,-1,1.051622418879056,2,0,0,19,0,9,0,bmtc_bus,none
2023-11-30 21:14:15.175000,Bannerghata Road,South Zone 2,12.89653,77.5997367,vehicle_breakdown,141.5424186,True,unplanned,closed,21.0,3.0,11.0,1,16,0.07374631268436578,2,0,0,0,0,143,0,bmtc_bus,none
2023-11-30 21:17:33.657000,Non-corridor,West Zone 1,12.95122,77.5212583,others,20191.544604266666,True,unplanned,closed,21.0,3.0,11.0,1,-1,1.051622418879056,2,0,0,20,0,14,0,unknown,none
2023-11-30 21:43:09.614000,Bellary Road 2,North Zone 2,13.0985256,77.5967956,vehicle_breakdown,172.63359305,True,unplanned,closed,21.0,3.0,11.0,1,45,0.04129793510324484,2,0,0,5,0,47,0,bmtc_bus,none
2023-11-30 21:57:57.787000,Non-corridor,North Zone 2,13.0549185,77.5348111,vehicle_breakdown,45.277387833333336,True,unplanned,closed,21.0,3.0,11.0,1,-1,1.051622418879056,2,0,0,18,0,0,0,bmtc_bus,none
2023-11-30 22:08:27.132000,Non-corridor,Central Zone 2,13.0625915,77.4586362,others,,False,unplanned,active,22.0,3.0,11.0,1,22,0.7345132743362833,2,0,0,19,0,13,1,unknown,none
2023-11-30 22:09:04.415000,Non-corridor,East Zone 1,12.9884411,77.7299393,others,26003.47243315,True,unplanned,closed,22.0,3.0,11.0,1,1,0.7345132743362833,2,0,0,20,0,20,0,unknown,none
2023-11-30 22:13:06.898000,Mysore Road,West Zone 2,12.9471605,77.5326026,vehicle_breakdown,142.67908111666665,True,unplanned,closed,22.0,3.0,11.0,1,-1,0.11946902654867257,2,0,0,6,0,19,0,bmtc_bus,none
2023-11-30 22:35:59.243000,Magadi Road,Central Zone 2,12.97570957,77.56103534,vehicle_breakdown,66.17483445,True,unplanned,closed,22.0,3.0,11.0,1,-1,0.029498525073746312,2,0,0,3,0,16,0,bmtc_bus,none
2023-11-30 22:41:19.796000,Bellary Road 1,North Zone 1,13.0469855,77.5915374,construction,54.46558076666667,True,planned,closed,22.0,3.0,11.0,1,-1,0.09292035398230088,2,0,1,6,0,54,0,unknown,none
2023-11-30 23:07:35.160000,Non-corridor,Central Zone 2,13.0528667,77.48617,others,,False,unplanned,active,23.0,3.0,11.0,1,30,0.7433628318584071,2,0,0,21,0,9,0,unknown,none
2023-11-30 23:23:31.508000,Bellary Road 2,North Zone 2,13.1168783,77.6083433,vehicle_breakdown,132.27025308333333,True,unplanned,closed,23.0,3.0,11.0,1,44,0.05162241887905604,2,0,0,6,0,104,0,heavy_vehicle,none
2023-11-30 23:28:30.923000,Non-corridor,West Zone 2,12.93165632,77.55184459,accident,67.27883681666667,True,unplanned,closed,23.0,3.0,11.0,1,4,0.7433628318584071,5,0,0,20,0,4,0,unknown,none
2023-11-30 23:28:35.932000,ORR East 1,Central Zone 1,12.9230219,77.6566549,vehicle_breakdown,79.75770394999999,True,unplanned,closed,23.0,3.0,11.0,1,12,0.04572271386430679,2,0,0,0,0,34,0,bmtc_bus,none
2023-12-01 00:10:08.464000,Mysore Road,Central Zone 2,12.9716991,77.5939954,vehicle_breakdown,145.65342793333332,True,unplanned,closed,0.0,4.0,12.0,0,-1,0.11651917404129793,2,0,0,6,0,25,1,heavy_vehicle,none
2023-12-01 00:26:34.296000,Non-corridor,East Zone 2,13.0662526,77.6406245,construction,45127.13860196667,True,unplanned,closed,0.0,4.0,12.0,0,2,0.45427728613569324,2,0,0,20,0,251,1,unknown,none
2023-12-01 01:06:53.462000,Hosur Road,South Zone 2,12.9067124,77.629152,others,,False,unplanned,active,1.0,4.0,12.0,0,38,0.025073746312684365,2,0,0,0,0,2,0,unknown,none
2023-12-01 01:17:52.898000,Non-corridor,South Zone 1,12.8519578,77.5880032,others,,False,unplanned,active,1.0,4.0,12.0,0,15,0.4321533923303834,2,0,0,21,0,12,0,unknown,none
2023-12-01 01:19:41.136000,Non-corridor,Central Zone 2,13.0672877,77.4517008,vehicle_breakdown,136.1087038,True,unplanned,closed,1.0,4.0,12.0,0,22,0.4321533923303834,2,0,0,22,0,0,0,heavy_vehicle,none
2023-12-01 01:23:44.985000,Non-corridor,Central Zone 2,12.9757999,77.5874675,vehicle_breakdown,39.06277933333333,True,unplanned,closed,1.0,4.0,12.0,0,65,0.4321533923303834,2,0,0,23,0,0,0,bmtc_bus,none
2023-12-01 01:39:14.674000,Non-corridor,East Zone 1,12.9383623,77.7468821,vehicle_breakdown,107.99300908333333,True,unplanned,closed,1.0,4.0,12.0,0,0,0.4321533923303834,2,0,0,24,0,37,0,heavy_vehicle,none
2023-12-01 02:53:57.430000,Non-corridor,North Zone 2,13.03439169,77.55736917,congestion,8.53112645,True,unplanned,closed,2.0,4.0,12.0,0,-1,0.4056047197640118,2,0,0,23,0,14,0,unknown,none
2023-12-01 03:32:15.728000,Tumkur Road,West Zone 1,13.0361728,77.5253839,vehicle_breakdown,5.6882595333333335,True,unplanned,closed,3.0,4.0,12.0,0,36,0.10324483775811209,2,0,0,1,0,86,0,private_bus,none
2023-12-01 03:40:25.189000,Non-corridor,Central Zone 2,12.9879355,77.5806882,vehicle_breakdown,69.60687666666666,True,unplanned,closed,3.0,4.0,12.0,0,-1,0.4365781710914455,2,0,0,24,0,27,0,private_car,none
2023-12-01 03:47:04.057000,Tumkur Road,West Zone 1,13.025843,77.5446395,vehicle_breakdown,71.66411911666667,True,unplanned,closed,3.0,4.0,12.0,0,-1,0.10324483775811209,2,0,0,2,0,0,0,ksrtc_bus,none
2023-12-01 03:54:22.962000,Non-corridor,North Zone 2,13.03439169,77.55736917,vehicle_breakdown,15.054321499999999,True,unplanned,closed,3.0,4.0,12.0,0,-1,0.4365781710914455,2,0,0,25,0,45,0,lcv,none
2023-12-01 04:45:49.673000,Hennur Main Road,North Zone 1,13.0383584,77.6259551,others,,False,unplanned,active,4.0,4.0,12.0,1,50,0.06489675516224189,2,0,0,0,0,45,1,unknown,none
2023-12-01 04:50:03.893000,Non-corridor,Central Zone 2,12.987799,77.5807004,vehicle_breakdown,165.73519161666667,True,unplanned,closed,4.0,4.0,12.0,1,-1,0.588495575221239,2,0,0,26,0,31,0,private_car,none
2023-12-01 05:11:33.664000,Non-corridor,East Zone 2,13.0664803,77.6408554,construction,24.236139299999998,True,planned,closed,5.0,4.0,12.0,1,2,0.6843657817109144,2,0,1,27,0,182,1,unknown,none
2023-12-01 05:16:20.239000,Mysore Road,Central Zone 2,12.9639277,77.5838883,vehicle_breakdown,139.46311771666666,True,unplanned,closed,5.0,4.0,12.0,1,57,0.15339233038348085,2,0,0,4,0,0,0,private_car,none
2023-12-01 05:23:22.796000,Non-corridor,West Zone 1,12.97964,77.5155283,pot_holes,,False,unplanned,active,5.0,4.0,12.0,1,7,0.6843657817109144,3,0,0,27,0,12,0,unknown,none
